# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Feb  6 12:35:10 2021
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
11566064,K00353.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,152.106043500,2.5800000e-04,-2.5800000e-04,176.5274100,1.360000e-03,-1.360000e-03,0.8780,0.0070,-0.0090,7.45170,0.09270,-0.09270,3.6883e+03,3.620e+01,-3.620e+01,11.58,1.980e+00,-2.430e+00,458.0,,,10.36,5.03,-4.38,116.30,1,q1_q17_dr25_tce,6200.00,124.00,-124.00,4.072,0.188,-0.101,1.6400,0.2810,-0.3430,295.212680,49.562180,13.374
11566064,K00353.02,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0,30.652893500,2.2340000e-04,-2.2340000e-04,135.0421100,6.240000e-03,-6.240000e-03,0.6820,0.0390,-0.4930,4.99000,0.16100,-0.16100,2.6970e+02,1.620e+01,-1.620e+01,2.86,4.900e-01,-6.000e-01,780.0,,,87.69,42.54,-37.10,17.40,2,q1_q17_dr25_tce,6200.00,124.00,-124.00,4.072,0.188,-0.101,1.6400,0.2810,-0.3430,295.212680,49.562180,13.374
6531496,K03646.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.512869432,9.0800000e-07,-9.0800000e-07,132.0155400,1.970000e-03,-1.970000e-03,1.2630,0.2240,-0.1170,4.01500,0.07000,-0.07000,2.3130e+03,2.440e+01,-2.440e+01,31.12,9.040e+00,-3.020e+00,2185.0,,,5384.53,4624.29,-1576.53,133.90,3,q1_q17_dr25_tce,5853.00,163.00,-204.00,4.529,0.048,-0.204,0.8950,0.2600,-0.0870,294.590520,41.946510,16.095
3848275,K02995.01,Kepler-1403 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,5.194927470,2.7840000e-05,-2.7840000e-05,131.6245800,4.320000e-03,-4.320000e-03,0.0930,0.3760,-0.0930,3.16700,0.13200,-0.13200,2.7290e+02,1.930e+01,-1.930e+01,2.03,6.600e-01,-2.600e-01,1238.0,,,554.37,533.78,-195.42,16.50,1,q1_q17_dr25_tce,6415.00,177.00,-243.00,4.374,0.065,-0.208,1.2240,0.4000,-0.1600,290.867710,38.960121,15.598
12021625,K02996.01,Kepler-1404 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.931441200,1.3310000e-04,-1.3310000e-04,141.8121200,6.780000e-03,-6.780000e-03,0.6040,0.3380,-0.3870,2.43500,0.25100,-0.25100,5.5670e+02,4.730e+01,-4.730e+01,1.77,3.000e-01,-1.400e-01,596.0,,,29.83,16.14,-7.40,14.80,1,q1_q17_dr25_tce,5380.00,160.00,-160.00,4.616,0.035,-0.105,0.7210,0.1230,-0.0570,296.009430,50.498379,15.688
9777256,K02997.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.332515890,1.4900000e-05,-1.4900000e-05,132.0842000,1.150000e-02,-1.150000e-02,0.5300,0.4150,-0.3100,4.21600,0.18500,-0.18500,1.4050e+02,7.700e+00,-7.700e+00,1.30,4.300e-01,-3.200e-01,1747.0,,,2207.85,2163.24,-1106.29,22.20,1,q1_q17_dr25_tce,5701.00,172.00,-189.00,4.291,0.247,-0.202,1.0680,0.3480,-0.2610,294.536190,46.509830,15.255
4175630,K02998.01,Kepler-1405 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,28.227413000,1.4980000e-04,-1.4980000e-04,141.4950400,4.710000e-03,-4.710000e-03,0.0250,0.4160,-0.0250,5.78200,0.14700,-0.14700,1.1134e+03,5.050e+01,-5.050e+01,2.82,7.400e-01,-2.600e-01,565.0,,,24.03,18.48,-6.73,25.30,1,q1_q17_dr25_tce,5858.00,157.00,-192.00,4.553,0.035,-0.184,0.8490,0.2220,-0.0790,295.684840,39.256142,15.873
7433585,K02999.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.545544979,1.9630000e-06,-1.9630000e-06,131.7240800,2.780000e-03,-2.780000e-03,0.6040,0.0380,-0.4910,1.95400,0.12300,-0.12300,9.2600e+01,4.800e+00,-4.800e+00,0.93,2.900e-01,-1.000e-01,2240.0,,,5913.74,5463.62,-1722.70,24.80,1,q1_q17_dr25_tce,6050.00,163.00,-181.00,4.509,0.040,-0.216,0.9200,0.2900,-0.0970,288.147640,43.099709,14.914
6665223,K01232.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,419.975078360,,,524.8465031,,,0.6800,,,12.16870,,,2.7510e+02,,,1.53,1.200e-01,-1.200e-01,215.0,,,0.51,0.13,-0.11,5.90,2,q1_q17_dr25_tce,5316.00,106.00,-106.00,4.477,0.077,-0.056,0.8720,0.0700,-0.0700,281.742610,42.123081,14.427
3328080,K03075.01,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0,4.765590560,2.7720000e-05,-2.7720000e-05,133.5053100,5.330000e-03,-5.330000e-03,0.1400,0.3260,-0.1400,2.20000,0.14700,-0.14700,6.7500e+01,5.200e+00,-5.200e+00,0.92,2.800e-01,-2.300e-01,1167.0,,,439.42,417.69,-222.17,15.20,1,q1_q17_dr25_tce,5702.00,189.00,-172.00,4.258,0.253,-0.207,1.1250,0.3470,-0.2840,287.205870,38.498055,12.994
8430964,K03078.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.986181340,2.6550000e-05,-2.6550000e-05,133.4692600,6.530000e-03,-6.530000e-03,0.2490,0.2100,-0.2490,2.96900,0.23400,-0.23400,1.2290e+02,1.190e+01,-1.190e+01,1.16,3.800e-01,-1.300e-01,1356.0,,,798.35,793.10,-256.68,12.00,1,q1_q17_dr25_tce,6173.00,193.00,-236.00,4.447,0.056,-0.224,1.0410,0.3410,-0.1140,291.886320,44.478981,15.330
3654719,K03081.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,25.920009200,5.0880000e-04,-5.0880000e-04,138.1757000,1.620000e-02,-1.620000e-02,0.0540,0.4050,-0.0540,5.60900,0.62000,-0.62000,3.3140e+02,3.500e+01,-3.500e+01,1.28,2.100e-01,-8.000e-02,515.0,,,16.59,8.63,-3.74,10.90,1,q1_q17_dr25_tce,5517.00,163.00,-163.00,4.631,0.032,-0.104,0.7040,0.1150,-0.0460,293.777370,38.775459,15.406
6021275,K00284.03,Kepler-132 A b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,6.178173660,1.3890000e-05,-1.3890000e-05,168.8626000,1.810000e-03,-1.810000e-03,0.7750,0.0470,-0.5430,3.26010,0.05440,-0.05440,1.0190e+02,2.500e+00,-2.500e+00,1.22,1.700e-01,-1.900e-01,1082.0,,,324.69,130.63,-111.84,43.50,3,q1_q17_dr25_tce,5931.00,107.00,-118.00,4.322,0.137,-0.112,1.1010,0.1570,-0.1730,283.235810,41.343040,11.818
10619142,K03082.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.045167050,1.3370000e-05,-1.3370000e-05,132.3616800,5.290000e-03,-5.290000e-03,0.7400,0.2320,-0.5150,3.62500,0.19800,-0.19800,1.5480e+02,1.100e+01,-1.100e+01,2.90,9.200e-01,-8.300e-01,2945.0,,,17791.98,16506.78,-10443.48,16.50,1,q1_q17_dr25_tce,9206.00,251.00,-466.00,4.112,0.160,-0.160,2.1570,0.6810,-0.6190,298.380520,47.836048,14.978
12256520,K02264.02,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0,7.251019970,4.4840000e-05,-4.4840000e-05,138.1878000,5.040000e-03,-5.040000e-03,0.3140,0.1480,-0.3140,2.79900,0.14200,-0.14200,1.2280e+02,1.150e+01,-1.150e+01,0.91,1.000e-01,-3.000e-02,807.0,,,100.18,30.76,-12.11,12.20,2,q1_q17_dr25_tce,5382.00,80.00,-80.00,4.571,0.015,-0.095,0.8270,0.0910,-0.0280,290.348510,50.902851,14.477
11905011,K00297.01,Kepler-514 A b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.651789220,1.3570000e-05,-1.3570000e-05,172.2791500,1.840000e-03,-1.840000e-03,0.9060,0.0050,-0.6360,3.09330,0.04500,-0.04500,1.3410e+02,3.900e+00,-3.900e+00,2.03,3.600e-01,-3.000e-01,1248.0,,,574.71,280.53,-193.75,39.50,1,q1_q17_dr25_tce,6085.00,108.00,-145.00,4.218,0.120,-0.120,1.4630,0.2600,-0.2130,286.247190,50.242409,12.182
12785320,K00298.01,Kepler-515 A b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.963672080,5.0020000e-05,-5.0020000e-05,178.3080600,1.870000e-03,-1.870000e-03,0.8460,0.0190,-0.6490,2.64030,0.05720,-0.05720,2.7090e+02,8.400e+00,-8.400e+00,1.50,9.000e-02,-1.000e-01,564.0,,,23.88,5.48,-4.66,36.30,1,q1_q17_dr25_tce,5250.00,105.00,-105.00,4.541,0.050,-0.045,0.7900,0.0520,-0.0520,290.494260,52.055519,12.713
12785320,K00298.02,,CANDIDATE,CANDIDATE,0.9150,0,0,0,0,57.384037500,3.6380000e-04,-3.6380000e-04,170.7272300,4.800000e-03,-4.800000e-03,0.9540,0.0120,-0.6640,4.33600,0.11500,-0.11500,2.4170e+02,1.160e+01,-1.160e+01,1.62,1.000e-01,-1.100e-01,397.0,,,5.85,1.34,-1.14,22.90,2,q1_q17_dr25_tce,5250.00,105.00,-105.00,4.541,0.050,-0.045,0.7900,0.0520,-0.0520,290.494260,52.055519,12.713
2692377,K00299.01,Kepler-98 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.541676547,1.1390000e-06,-1.1390000e-06,170.5437190,6.050000e-04,-6.050000e-04,0.3620,0.0670,-0.3620,1.91180,0.02130,-0.02130,2.9650e+02,3.700e+00,-3.700e+00,1.88,2.700e-01,-2.800e-01,1592.0,,,1517.84,645.82,-492.42,94.10,1,q1_q17_dr25_tce,5533.00,110.00,,4.337,0.132,-0.108,1.0890,0.1610,-0.1610,285.661650,37.964500,12.899
3742855,K00045.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.397185875,2.7900000e-06,-2.7900000e-06,174.3653530,3.250000e-04,-3.250000e-04,0.7550,0.0040,-0.0060,5.86380,0.02310,-0.02310,1.8887e+04,5.390e+01,-5.390e+01,15.02,0.000e+00,0.000e+00,981.0,,,218.59,0.00,0.00,394.70,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,290.266140,38.837917,13.133
3438975,K00300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.976020742,8.2990000e-06,-8.2990000e-06,171.6584500,2.330000e-03,-2.330000e-03,0.7210,0.0850,-0.2620,3.73000,0.09550,-0.09550,1.1490e+02,2.400e+00,-2.400e+00,2.07,4.300e-01,-6.500e-01,1740.0,,,2169.16,1400.54,-1246.33,60.60,1,q1_q17_dr25_tce,5947.00,178.00,-148.00,3.939,0.308,-0.103,1.7960,0.3760,-0.5640,290.120180,38.509510,12.302
11568987,K00354.01,Kepler-534 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.959956110,2.4660000e-05,-2.4660000e-05,171.5209800,1.260000e-03,-1.260000e-03,0.5260,0.0160,-0.4290,4.31490,0.04700,-0.04700,5.2320e+02,7.900e+00,-7.900e+00,2.27,3.200e-01,-1.200e-01,721.0,,,63.95,25.18,-11.33,70.90,1,q1_q17_dr25_tce,5936.00,94.00,-130.00,4.501,0.019,-0.110,0.9650,0.1390,-0.0500,296.418550,49.540100,13.235
11568987,K00354.02,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,7.378675510,3.7460000e-05,-3.7460000e-05,135.8227100,4.020000e-03,-4.020000e-03,0.5130,0.0280,-0.4610,3.34900,0.13700,-0.13700,1.2510e+02,6.400e+00,-6.400e+00,1.11,1.600e-01,-6.000e-02,933.0,,,178.68,70.35,-31.66,22.30,2,q1_q17_dr25_tce,5936.00,94.00,-130.00,4.501,0.019,-0.110,0.9650,0.1390,-0.0500,296.418550,49.540100,13.235
11621223,K00355.01,Kepler-535 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.903321801,4.9210000e-06,-4.9210000e-06,172.9005870,8.280000e-04,-8.280000e-04,0.0160,0.3860,-0.0160,2.88870,0.02800,-0.02800,3.3450e+02,4.600e+00,-4.600e+00,2.37,3.900e-01,-3.600e-01,1247.0,,,570.65,269.78,-192.98,84.50,1,q1_q17_dr25_tce,6045.00,121.00,-133.00,4.276,0.115,-0.126,1.2980,0.2160,-0.1940,296.566620,49.696251,13.174
11624249,K00356.01,Kepler-536 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.827081930,4.7000000e-07,-4.7000000e-07,170.5258300,2.060000e-04,-2.060000e-04,0.0330,0.2390,-0.0330,1.96401,0.00799,-0.00799,1.1647e+03,5.000e+00,-5.000e+00,5.95,3.570e+00,-3.560e+00,1877.0,,,2925.17,5492.75,-2509.08,273.70,1,q1_q17_dr25_tce,5311.00,159.00,-159.00,3.864,0.749,-0.321,1.7690,1.0600,-1.0600,297.736390,49.637150,13.807
12017140,K00358.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,22.845241036,8.9900000e-07,-8.9900000e-07,172.8026986,3.170000e-05,-3.170000e-05,0.6170,0.0010,-0.0010,5.30070,0.00244,-0.00244,4.5676e+04,1.490e+01,-1.490e+01,30.35,4.760e+00,-5.840e+00,762.0,,,79.78,32.14,-30.77,3845.40,1,q1_q17_dr25_tce,5926.00,70.00,-88.00,4.187,0.176,-0.108,1.3510,0.2120,-0.2600,293.914890,50.469330,13.883
10000941,K04146.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.573843700,1.6800000e-05,-1.6800000e-05,132.1712600,5.340000e-03,-5.340000e-03,0.0440,0.4270,-0.0440,1.92000,0.14700,-0.14700,4.6600e+01,4.900e+00,-4.900e+00,0.57,7.000e-02,-6.000e-02,1129.0,,,384.24,159.06,-110.97,10.90,2,q1_q17_dr25_tce,5115.00,154.00,-139.00,4.477,0.095,-0.105,0.8540,0.1030,-0.0930,286.819370,46.911690,13.632
5702939,K03000.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,18.398082700,2.1950000e-04,-2.1950000e-04,144.9175000,1.100000e-02,-1.100000e-02,0.5870,0.3700,-0.3870,4.43800,0.26500,-0.26500,1.4500e+02,1.050e+01,-1.050e+01,1.26,1.800e-01,-1.400e-01,686.0,,,52.31,20.69,-14.16,17.20,1,q1_q17_dr25_tce,5605.00,101.00,-101.00,4.381,0.110,-0.099,1.0150,0.1420,-0.1160,290.972230,40.994678,14.168
3852655,K03002.01,Kepler-1406 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,11.629041590,7.4440000e-05,-7.4440000e-05,132.8209900,5.170000e-03,-5.170000e-03,0.9250,0.0490,-0.6980,2.97000,0.14900,-0.14900,8.8000e+01,7.400e+00,-7.400e+00,1.31,2.000e-01,-2.000e-01,854.0,,,125.89,53.84,-42.56,13.70,1,q1_q17_dr25_tce,5721.00,103.00,-114.00,4.307,0.143,-0.104,1.1310,0.1730,-0.1730,292.081850,38.915031,13.256
11255231,K03003.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,13.655096300,1.5150000e-04,-1.5150000e-04,137.5265100,7.420000e-03,-7.420000e-03,0.2350,0.2200,-0.2350,4.11700,0.21500,-0.21500,1.9630e+02,1.580e+01,-1.580e+01,1.35,4.500e-01,-1.400e-01,780.0,,,87.46,85.77,-26.68,14.60,1,q1_q17_dr25_tce,6065.00,180.00,-198.00,4.487,0.054,-0.216,0.9620,0.3150,-0.1050,296.619960,48.905800,14.818
5088536,K00282.01,Kepler-130 A c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,27.508715750,2.2390000e-05,-2.2390000e-05,182.1034940,6.350000e-04,-6.350000e-04,0.5770,0.0530,-0.4170,5.92910,0.04090,-0.04090,6.3920e+02,3.700e+00,-3.700e+00,2.98,1.300e-01,-1.200e-01,663.0,,,45.66,6.51,-5.82,190.30,1,q1_q17_dr25_tce,5903.00,70.00,-79.00,4.304,0.020,-0.018,1.1370,0.0500,-0.0460,288.450650,40.245327,11.529
6103377,K03004.01,Kepler-1407 b,CONFIRMED,CANDIDATE,0.9830,0,0,0,0,20.070875700,4.8680000e-04,-4.8680000e-04,136.9462000,2.030000e-02,-2.030000e-02,0.6430,0.3060,-0.4230,6.35400,0.50600,-0.50600,4.0570e+02,3.540e+01,-3.540e+01,3.20,5.400e-01,-6.600e-01,826.0,,,110.19,47.72,-44.51,12.80,1,q1_q17_dr25_tce,5902.00,70.00,-79.00,4.128,0.182,-0.098,1.5130,0.2560,-0.3130,283.942440,41.471600,14.935
6677841,K01236.04,,CANDIDATE,CANDIDATE,0.9400,0,0,0,0,98.353149000,1.7930000e-03,-1.7930000e-03,217.8830000,1.390000e-02,-1.390000e-02,0.9060,0.0290,-0.6230,24.70800,0.65800,-0.65800,4.2300e+02,1.440e+01,-1.440e+01,4.13,6.900e-01,-9.200e-01,552.0,,,21.96,10.24,-9.67,30.50,3,q1_q17_dr25_tce,6366.00,116.00,-116.00,4.045,0.196,-0.098,1.6970,0.2850,-0.3800,287.391200,42.194832,13.659
7106173,K03083.01,,CANDIDATE,CANDIDATE,0.9630,0,0,0,0,10.183182330,9.8110000e-05,-9.8110000e-05,133.2140400,7.520000e-03,-7.520000e-03,0.4490,0.5120,-0.2550,3.13700,0.22000,-0.22000,5.1500e+01,5.100e+00,-5.100e+00,0.79,1.300e-01,-5.000e-02,867.0,,,133.56,60.39,-26.74,11.20,1,q1_q17_dr25_tce,5843.00,104.00,-127.00,4.421,0.040,-0.120,1.0840,0.1770,-0.0710,287.978850,42.679359,12.857
7106173,K03083.02,,CANDIDATE,CANDIDATE,0.9790,0,0,0,0,6.232123300,1.2500000e-04,-1.2500000e-04,135.2369000,1.360000e-02,-1.360000e-02,0.3200,0.1370,-0.3200,2.85000,0.52700,-0.52700,3.1700e+01,4.800e+00,-4.800e+00,0.61,1.000e-01,-4.000e-02,1021.0,,,256.72,116.08,-51.40,8.50,3,q1_q17_dr25_tce,5843.00,104.00,-127.00,4.421,0.040,-0.120,1.0840,0.1770,-0.0710,287.978850,42.679359,12.857
7106173,K03083.03,,CANDIDATE,CANDIDATE,0.6730,0,0,0,0,8.294292900,1.5180000e-04,-1.5180000e-04,134.8478000,1.520000e-02,-1.520000e-02,0.0060,0.4550,-0.0060,3.97600,0.38500,-0.38500,3.6800e+01,4.100e+00,-4.100e+00,0.65,1.000e-01,-4.000e-02,928.0,,,175.39,79.30,-35.11,10.10,2,q1_q17_dr25_tce,5843.00,104.00,-127.00,4.421,0.040,-0.120,1.0840,0.1770,-0.0710,287.978850,42.679359,12.857
3324986,K03084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.540411479,9.4510000e-06,-9.4510000e-06,131.9923900,4.440000e-03,-4.440000e-03,0.7810,0.1860,-0.5840,1.70300,0.21000,-0.21000,1.0710e+02,1.180e+01,-1.180e+01,0.92,2.500e-01,-8.000e-02,1446.0,,,1029.25,790.73,-269.86,12.10,1,q1_q17_dr25_tce,5769.00,155.00,-172.00,4.570,0.032,-0.179,0.8120,0.2120,-0.0710,286.015870,38.411339,14.991
11912932,K03085.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.747853580,2.3240000e-05,-2.3240000e-05,134.1801200,5.050000e-03,-5.050000e-03,0.4680,0.4910,-0.2710,3.71300,0.14800,-0.14800,9.8200e+01,6.000e+00,-6.000e+00,0.89,2.500e-01,-8.000e-02,1093.0,,,337.14,273.73,-88.04,18.80,1,q1_q17_dr25_tce,5706.00,156.00,-156.00,4.537,0.036,-0.192,0.8860,0.2440,-0.0810,290.972500,50.267948,14.323
8037145,K00520.03,Kepler-176 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,25.752749770,6.3890000e-05,-6.3890000e-05,136.4385100,1.860000e-03,-1.860000e-03,0.5160,0.4170,-0.3140,2.76780,0.06110,-0.06110,7.3890e+02,2.120e+01,-2.120e+01,2.27,9.000e-02,-1.600e-01,501.0,,,14.88,2.25,-2.83,36.70,2,q1_q17_dr25_tce,4963.00,81.00,-74.00,4.501,0.072,-0.022,0.8260,0.0320,-0.0600,294.667970,43.853260,14.550
8162789,K00521.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,10.161023528,9.1760000e-06,-9.1760000e-06,172.0007360,7.410000e-04,-7.410000e-04,0.7160,0.0530,-0.5010,3.16270,0.05460,-0.05460,1.6539e+03,1.670e+01,-1.670e+01,4.62,1.370e+00,-7.300e-01,904.0,,,157.97,141.44,-62.35,111.10,1,q1_q17_dr25_tce,6032.00,189.00,-232.00,4.387,0.108,-0.201,1.0600,0.3120,-0.1680,290.735170,44.091320,14.633
8265218,K00522.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,12.829934610,1.5990000e-05,-1.5990000e-05,169.9449190,9.970000e-04,-9.970000e-04,0.5940,0.0030,-0.4880,2.94200,0.04700,-0.04700,1.4174e+03,2.120e+01,-2.120e+01,3.31,8.200e-01,-2.800e-01,734.0,,,68.41,50.48,-16.83,79.60,1,q1_q17_dr25_tce,5862.00,158.00,-158.00,4.555,0.040,-0.160,0.8440,0.2110,-0.0700,301.147890,44.104542,14.406
8806123,K00523.01,Kepler-177 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,49.411211270,6.2730000e-05,-6.2730000e-05,198.2387090,9.230000e-04,-9.230000e-04,0.8850,0.0080,-0.0140,5.27800,0.08150,-0.08150,3.1840e+03,3.020e+01,-3.020e+01,6.77,1.070e+00,-4.600e-01,497.0,,,14.48,6.03,-2.64,125.40,1,q1_q17_dr25_tce,5768.00,78.00,-86.00,4.434,0.054,-0.126,1.0150,0.1610,-0.0690,286.047120,45.053211,15.000
8806123,K00523.02,Kepler-177 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.856775800,1.6220000e-04,-1.6220000e-04,138.9068300,3.640000e-03,-3.640000e-03,0.0500,0.4400,-0.0500,7.49500,0.14500,-0.14500,7.1410e+02,1.820e+01,-1.820e+01,2.68,4.300e-01,-1.800e-01,549.0,,,21.40,8.91,-3.90,43.80,2,q1_q17_dr25_tce,5768.00,78.00,-86.00,4.434,0.054,-0.126,1.0150,0.1610,-0.0690,286.047120,45.053211,15.000
10098844,K02964.02,,FALSE POSITIVE,FALSE POSITIVE,0.1890,1,0,0,0,35.080928000,1.5840000e-03,-1.5840000e-03,164.4576000,4.080000e-02,-4.080000e-02,0.7120,0.2550,-0.4980,6.92000,1.80000,-1.80000,1.0070e+02,1.490e+01,-1.490e+01,1.21,2.100e-01,-1.400e-01,610.0,,,32.63,15.45,-9.20,7.60,2,q1_q17_dr25_tce,6007.00,108.00,-133.00,4.353,0.084,-0.126,1.1260,0.1930,-0.1280,299.675870,47.075840,14.089
8355239,K00574.02,Kepler-189 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,10.399861730,4.5160000e-05,-4.5160000e-05,141.5136600,3.460000e-03,-3.460000e-03,0.7570,0.0090,-0.5420,3.37700,0.10300,-0.10300,2.7530e+02,1.360e+01,-1.360e+01,1.50,6.000e-02,-1.100e-01,678.0,,,49.86,7.44,-9.65,22.80,2,q1_q17_dr25_tce,4963.00,79.00,-79.00,4.501,0.075,-0.025,0.8260,0.0320,-0.0600,287.564730,44.305000,14.859
9210823,K00090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.828206212,8.8000000e-07,-8.8000000e-07,135.7220380,8.330000e-04,-8.330000e-04,0.6150,0.0890,-0.4450,1.73700,0.03290,-0.03290,1.3230e+02,2.400e+00,-2.400e+00,3.88,8.900e-01,-1.640e+00,3274.0,,,27125.50,18961.85,-19066.16,68.10,1,q1_q17_dr25_tce,5812.00,175.00,-157.00,3.598,0.367,-0.122,3.2270,0.7370,-1.3690,288.441530,45.609001,11.743
